X,Y,SMEDBOEscolas_municipaisOBJECTID,SMEDBOEscolas_municipaiscod_SMA,SMEDBOEscolas_municipaisDESIGNACAO,SMEDBOEscolas_municipaisChave,SMEDBOEscolas_municipaiscod_INEP,SMEDBOEscolas_municipaisNome_Escola,SMEDBOEscolas_municipaisendereco,SMEDBOEscolas_municipaiscod_Bairro,SMEDBOEscolas_municipaisBairro,SMEDBOEscolas_municipaisCRE,SMEDBOEscolas_municipaiscod_atividade,SMEDBOEscolas_municipaistelefones,SMEDBOEscolas_municipaisflg_valida,SMEDBOEscolas_municipaisOBS,SMEDBOEscolas_municipaislink_cartela,SMEDBOEscolas_municipaisano_criacao,SMEDBOEscolas_municipaisflg_ativa,SMEDBOEscolas_municipaisData_Inc,SMEDBOEscolas_municipaisData_Atv_Conv,SMEDBOEscolas_municipaisData_Desatv_Conv,SMEDBOEscolas_municipaisData_Atv,SMEDBOEscolas_municipaisData_Desatv,SMEDBOEscolas_municipaisTP_status_RioUrbe,SMEDBOEscolas_municipaisCod_RioUrbe,SMEDBOEscolas_municipaiscod_conveniada,SMEDBOEscolas_municipaisGlobalID,SMEDBOEscolas_municipaisFlag_Escola_Amanha,SMEDBOEscolas_municipaisFlg_UPP,SMEDBOEscolas_municipaisFlg_Gestao,SMEDBOEscolas_municipaisLink_Foto,SMEDBOEscolas_municipaisFlg_saude_escola,SMEDBOEscolas_municipaisData_Inauguracao,SMEDBOEscolas_municipaisDesignacao_num,SMEDBOEscolas_municipaisNome_abrev,SMEDBOEscolas_municipaisCod_microarea,SMEDBODados_Unidades_escolaresOBJECTID,SMEDBODados_Unidades_escolaresCRE,SMEDBODados_Unidades_escolaresDESIGNACAO,SMEDBODados_Unidades_escolaresNome_Escola,SMEDBODados_Unidades_escolaresGlobalID,SMEDBODados_Unidades_escolaresTurmasCreche,SMEDBODados_Unidades_escolaresTurmasPreEscola,SMEDBODados_Unidades_escolaresTurmasCA,SMEDBODados_Unidades_escolaresTurmasPrimario,SMEDBODados_Unidades_escolaresTurmasGinasio,SMEDBODados_Unidades_escolaresTurmasCe,SMEDBODados_Unidades_escolaresTurmasProjetos,SMEDBODados_Unidades_escolaresTurmasPeja,SMEDBODados_Unidades_escolaresSalasAula,SMEDBODados_Unidades_escolaresTurmasEI,SMEDBODados_Unidades_escolaresDesigna
-43.326702730270632,-22.824182440687217,37,010940,0514029,10940,33074534,Escola Municipal Malba Tahan,"Av. Brasil, 17.221  ",76,Irajá,05,1,3371-1769,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10940&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{625DA017-1B92-4AE5-A0D5-2AC953A58D46},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0514029.jpg,1,,514029,EM Malba Tahan,5.4,558,05,0514029,Escola Municipal Malba Tahan,{0F904883-1099-4DE0-9DDA-6D8CF30A0716},0,0,0,0,11,0,0,0,11,0,0514029
-43.349159725873861,-22.840991986435039,38,010947,0515002,10947,33074461,Escola Municipal Itália,"Av. dos Italianos, 992  ",86,Rocha Miranda,05,1,2473-2422,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10947&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{06D320B2-238F-4ACD-AC01-9B274103EBCF},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0515002.jpg,1,,515002,EM Itália,5.9,578,05,0515002,Escola Municipal Itália,{1AB69FFB-A36D-468A-8A9C-CAAEB74663F0},0,0,0,10,27,0,0,0,19,0,0515002
-43.343505656611846,-22.851424117393819,39,010950,0515005,10950,33074631,Escola Municipal Oswaldo Aranha,"Pça. Carlos Toledo, 29  ",86,Rocha Miranda,05,1,2471-7435,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10950&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{5738747E-592A-45F4-819A-81B214427285},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0515005.jpg,0,,515005,EM Oswaldo Aranha,5.10,581,05,0515005,Escola Municipal Oswaldo Aranha,{C0F64EC8-DE3A-4813-A43E-8B53DCF15AEE},0,6,13,7,0,0,0,0,14,6,0515005
-43.366168818644788,-22.862450171019805,40,010971,0515026,10971,33076286,Escola Municipal Paraguai,"Pça. Lautaro, 10  ",90,Marechal Hermes,05,1,3390-0157,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10971&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{13FC1C8B-0A86-4347-990C-76A5B8AD4F7C},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0515026.jpg,1,,515026,EM Paraguai,5.14,602,05,0515026,Escola Municipal Paraguai,{DCDE225F-E0D5-421A-9132-A52DC26B93E5},0,0,0,1,3,0,0,16,8,0,0515026
-43.314223771118783,-22.87986184934363,41,010983,0515038,10983,33076138,Escola Municipal França,"Rua Padre Manoel de Nóbrega, 725  ",79,Quintino Bocaiuva,05,1,2596-8696,S,o tel. é 2596-8696,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10983&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{137A7972-402E-4D4C-8A7C-933C64E7960A},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0515038.jpg,0,,515038,EM França,5.12,614,05,0515038,Escola Municipal França,{3B34C42B-0AD4-433D-972E-7264C6B03724},0,4,10,11,12,3,0,0,19,4,0515038
-43.3189001108573,-22.887278779566405,42,010984,0515039,10984,33076367,Escola Municipal Quintino Bocaiuva,"Rua Vital, 152  ",79,Quintino Bocaiuva,05,1,2229-0351,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10984&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{FCA1EFE0-DE48-45A1-9034-9EFE4D98F65F},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0515039.jpg,0,,515039,EM Quintino Bocaiuva,5.15,615,05,0515039,Escola Municipal Quintino Bocaiuva,{24F9346D-4A89-4558-8B56-180953780A3D},0,0,7,11,17,0,0,0,18,0,0515039
-43.328552262276453,-22.886055926791617,43,011602,0515502,11602,33075069,CIEP Professor Manoel Maurício Albuquerque,"Rua Ferraz, 2  ",82,Cascadura,05,3,2229-0305,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11602&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{DB6AF947-1F42-43A0-81A0-CCFFB3212C89},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0515502.jpg,0,,515502,CIEP Prof° Manoel Maurício Albuquerque,5.16,281,05,0515502,Ciep Professor Manoel Maurício Albuquerque,{3EB51C50-0CB9-4ACF-8FFA-BF9296922AE7},2,6,8,5,0,0,0,0,19,8,0515502
-43.325708462240044,-22.877129143749801,44,011599,0515503,11599,33075077,CIEP Metalúrgico Benedito Cerqueira,"Rua Sidônio Paes, 227  ",81,Engenheiro Leal,05,3,3016-9276,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11599&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{E1A753ED-D600-49C1-984B-EAF008935B7D},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0515503.jpg,0,,515503,CIEP Metalúrgico Benedito Cerqueira,5.12,282,05,0515503,Ciep Metalúrgico Benedito Cerqueira,{A9AB2014-1592-4D6E-A0C5-491750F2F755},1,5,8,4,0,0,0,0,19,6,0515503
-43.402882872331169,-22.826363196322188,45,011377,0622004,11377,33087288,Escola Municipal Paraíba,"Estr. Marechal Alencastro, 4.035  ",108,Parque Anchieta,06,1,2455-2168,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11377&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{822EB35B-72FB-4E07-A811-D319D92B68AE},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0622004.jpg,1,,622004,EM Paraíba,6.18,300,06,0622004,Escola Municipal Paraíba,{68380E51-725A-4AB0-B714-B88A7F5C40C1},0,4,10,10,0,0,0,0,13,4,0622004
-43.405211960194727,-22.831543032994482,46,011379,0622006,11379,33086877,Escola Municipal Antenor Nascentes,"Rua Romeu Casa Grande, 37  ",108,Parque Anchieta,06,1,3339-1550,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11379&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{64717861-CE03-413F-A0D5-E49F67B365B7},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0622006.jpg,1,,622006,EM Antenor Nascentes,6.18,302,06,0622006,Escola Municipal Antenor Nascentes,{5549E52F-BA2C-4D36-ABED-D68F3C6318D3},0,0,0,7,19,0,0,4,14,0,0622006
-43.351838653874402,-22.825035186220067,47,011410,0625006,11410,33088250,Escola Municipal Erico Veríssimo,"Rua Brigadeiro Ovídio Beraldo, 275  ",110,Coelho Neto,06,1,2471-9448,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11410&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{8AC56C4B-BB12-4D94-A34C-FFF8F40796C7},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0625006.jpg,1,,625006,EM Erico Veríssimo,6.7,337,06,0625006,Escola Municipal Erico Veríssimo,{A70909DD-771C-4188-AF18-27C7C9E488A3},0,4,14,8,0,1,0,0,13,4,0625006
-43.357755524990928,-22.807805793895856,48,011431,0625028,11431,33087008,Escola Municipal Deputado Hilton Gama,"Pça. Ênio, S/Nº  ",114,Pavuna,06,1,2474-1480,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11431&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{8FDC941F-3BFB-45BD-B86E-364C3052F947},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0625028.jpg,0,,625028,EM Dep. Hilton Gama,6.1,358,06,0625028,Escola Municipal Deputado Hilton Gama,{FE0C76B2-ABEC-461B-BE79-0E2DCA5D60EC},0,0,0,6,17,0,0,0,15,0,0625028
-43.368571074136703,-22.82616366130733,49,011621,0625204,11621,33088080,CIEP Rubens Gomes,"Rua Funcionário Mestre Macedo, S/Nº  ",113,Costa Barros,06,3,3106-0362,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11621&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{E24ADD53-08EB-4BB8-8FDE-55964D32355D},1,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0625204.jpg,0,,625204,CIEP Rubens Gomes,6.10,372,06,0625204,Ciep Rubens Gomes,{F1275D9F-0724-4213-9C06-6CD56A7E1BB1},0,5,13,13,0,0,0,6,17,5,0625204
-43.416249746705319,-22.918830512463014,50,011438,0716001,11438,33077894,Escola Municipal Francis Hime,"Estr. Pau da Fome, 196  ",115,Jacarepagua,07,1,2446-4548,S,As informações estão corretas  segundo a diretora,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11438&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{0191EF67-6CEE-45CC-A0D0-5C2C1C478430},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0716001.jpg,0,,716001,EM Francis Hime,7.8,397,07,0716001,Escola Municipal Francis Hime,{F2B21519-8FD2-4B7C-8D49-16A3A3B3C7B9},0,3,6,8,11,0,0,0,13,3,0716001
-43.353436725952164,-22.960719964866083,51,011451,0716014,11451,33078289,Escola Municipal Professora Helena Lopes Abranches,"Rua Acapori, 495  ",117,Gardênia Azul,07,1,2427-6217,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11451&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{35E57E84-A762-48B1-AEE3-7846D719DC4F},1,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0716014.jpg,1,,716014,EM Profª Helena Lopes Abranches,7.17,410,07,0716014,Escola Municipal Professora Helena Lopes Abranches,{661FE3BC-DCAA-46CE-B80B-C93030590EC1},0,8,18,9,0,0,0,0,21,8,0716014
-43.342456857802304,-22.938609703508583,52,011452,0716025,11452,33077835,Escola Municipal Edgard Werneck,"Rua Mamoré, 76 - Fundos",120,Freguesia (Jacarepaguá),07,1,3392-0938,S,A escola está localizada corretamente.(segundo a diretora),http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11452&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{1B5EF5FA-C291-48E2-AECB-7A425CE4FB4D},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0716025.jpg,0,,716025,EM Edgard Werneck,7.7,411,07,0716025,Escola Municipal Edgard Werneck,{97FA031A-5BA2-40C7-B6D4-B76A8039C90F},0,8,18,9,0,4,0,0,24,8,0716025
-43.390567647182117,-22.950552991604894,53,011630,0716035,11630,33077665,Escola Municipal Silveira Sampaio,"Rua José Perrota, 31  ",119,Curicica,07,1,2441-2550,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11630&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{0C22D91A-0BBF-4014-8406-3E0961445E5A},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0716035.jpg,0,,716035,EM Silveira Sampaio,7.9,421,07,0716035,Escola Municipal Silveira Sampaio,{105595B1-DBD4-4D46-B715-CAF78E85D45F},0,0,0,8,21,0,0,0,15,0,0716035
-43.362175088381356,-22.922981529063104,54,011653,0716054,11653,33078246,Escola Municipal Pio X,"Rua Serra Negra, 103  ",123,Tanque,07,1,3392-0902,S,A direção ratificou a localização da escola.,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11653&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{50ACF8D0-F581-4AF6-9A54-1CB4C15B241F},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0716054.jpg,0,,716054,EM Pio X,7.6,622,07,0716054,Escola Municipal Pio X,{18BC118C-EA4D-4BD0-A9FE-BFBBF10B6BA2},0,0,0,7,20,0,0,1,14,0,0716054
-43.354075034679902,-22.897147316090557,55,011662,0716063,11662,33078351,Escola Municipal Sobral Pinto,"Rua Barão, 1.180  ",124,Praça Seca,07,1,3390-8805,S,segundo a agente administrativa as informações estão corretas.,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11662&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{6F29E216-7539-4B9B-B38F-0926EF8ADA56},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0716063.jpg,0,,716063,EM Sobral Pinto,7.2,631,07,0716063,Escola Municipal Sobral Pinto,{D932BCFA-DF74-4A75-AB97-A8B5C8D61744},0,0,0,15,21,2,1,14,31,0,0716063
-43.383289677823136,-23.00315293940654,56,011709,0724006,11709,33087881,Escola Municipal Professor Albert Einstein,"Rua Guimarães Rosa, 166 - Novo Leblon",128,Barra da Tijuca,07,1,2438-0529,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11709&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{13E640BD-05FA-4BAB-8685-3D1E23832819},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0724006.jpg,0,,724006,EM Prof° Albert Einstein,7.30,680,07,0724006,Escola Municipal Professor Albert Einstein,{29F23AFA-C1DE-4813-B138-6155D84E9BC8},0,0,0,6,18,0,0,0,22,0,0724006
-43.491639166448451,-22.981725923239463,57,011697,0724019,11697,33078300,Escola Municipal Professor Teófilo Moreira da Costa,"Rua Esperança, 387  ",131,Vargem Grande,07,1,2428-1952,S,A Direção sugere o lançamento do CEP para consulta. A Direção ratificou o local.,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11697&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{5666139C-5183-45E0-A12C-02733E2D2CC8},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0724019.jpg,0,,724019,EM Prof° Teófilo Moreira da Costa,7.25,692,07,0724019,Escola Municipal Professor Teófilo Moreira da Costa,{F70218E1-5407-48E5-8C0B-8A41A48E6475},0,0,0,4,14,0,0,0,11,0,0724019
-43.645025251907093,-22.921994623960334,58,011910,1019205,11910,33084149,CIEP Roberto Morena,"Av. Cesário de Melo, 11.485  ",148,Paciência,10,3,2409-7047,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11910&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{7BBAF13B-4BB3-4F09-8A3C-A2C19C053243},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/1019205.jpg,1,,1019205,CIEP Roberto Morena,10.17,1126,10,1019205,Ciep Roberto Morena,{667D0623-313D-4A3A-8841-EE728F8C2092},0,6,8,7,5,5,0,0,23,6,1019205
-43.301046059519216,-22.808553401160239,59,011919,0431501,11919,33069824,CIEP Mestre Cartola (Agenor de Oliveira),"Rua da Democracia, S/Nº  ",47,Parada de Lucas,04,3,3455-4636,S,A undidade escolar fica localizada no bairro de Vigário Geral,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11919&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{36F1307C-CE70-469E-AD93-49DEEC58D7A8},1,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0431501.jpg,1,,431501,CIEP Mestre Cartola (Agenor de Oliveira),4.23,520,04,0431501,Ciep Mestre Cartola (Agenor de Oliveira),{FE679BFB-3B2D-4E93-B680-55316FE58FCC},1,4,9,4,0,2,0,0,19,5,0431501
-43.283597882711561,-22.851242505726564,60,011570,0411502,11570,33069816,CIEP Deputado José Carlos Brandão Monteiro,"Rua São Vicente de Paula, 625  ",42,Olaria,04,3,2560-9098,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11570&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{8CC70693-5552-4923-BA95-355945AA5641},1,1,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0411502.jpg,1,,411502,CIEP Dep. José Carlos Brandão Monteiro,4.17,209,04,0411502,Ciep Deputado José Carlos Brandão Monteiro,{497A94B6-22EF-4D9B-AB02-1D32AEAC0494},0,3,6,4,0,0,0,0,19,3,0411502
-43.253378049133701,-22.839575866369323,63,011573,0430503,11573,33068720,CIEP Leonel de Moura Brizola,"Av. Brasil, 8666",157,Maré,04,3,2260-2070,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11573&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{72F008AC-5DFB-40E0-A505-C8D3B0AE7D02},0,1,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0430503.jpg,1,,430503,CIEP Leonel de Moura Brizola,4.11,481,04,0430503,Ciep Leonel de Moura Brizola,{D8A61E83-72FD-4197-8B4A-F6AB7D455C58},1,3,7,4,0,2,0,3,18,4,0430503
-43.35189781169062,-22.87915236441723,64,010960,0515015,10960,33076308,Escola Municipal Padre Dehon,"Rua Maria José, S/Nº",88,Oswaldo Cruz,05,1,3833-5939,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10960&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{2BDA4594-928B-40F0-ACEF-027D986B40CA},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0515015.jpg,0,,515015,EM Pe. Dehon,5.17,591,05,0515015,Escola Municipal Padre Dehon,{3877447E-13DC-4489-9411-6E0A3B1480EC},1,3,7,0,0,0,0,0,6,4,0515015
-43.408366576173641,-22.837229059459315,65,011375,0622002,11375,33086893,Escola Municipal Antônio Maceo,"Rua Banistéria, S/Nº  ",108,Parque Anchieta,06,1,2455-2819,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11375&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{E1204AB6-917D-4613-977A-73598A1D3E3E},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0622002.jpg,1,,622002,EM Antônio Maceo,6.17,298,06,0622002,Escola Municipal Antônio Maceo,{A07C9ADB-52FF-46C8-9D0E-A7BBAEC39718},0,5,10,5,0,0,0,0,10,5,0622002
-43.418430943296762,-22.829468223969673,66,011401,0622201,11401,33086524,CIEP Poeta Fernando Pessoa,"Rua Silvestre Felipe, S/Nº  ",108,Parque Anchieta,06,3,2455-6485,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11401&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{00C9E75E-E255-48AC-913C-304F5522E302},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0622201.jpg,1,,622201,CIEP Poeta Fernando Pessoa,6.18,325,06,0622201,Ciep Poeta Fernando Pessoa,{9C36BE14-2B6B-4366-A122-4658F5D9249B},0,0,6,3,0,4,0,0,16,0,0622201
-43.398738406799701,-22.832685973262887,67,011403,0622203,11403,33086516,CIEP Oswald de Andrade,"Praça Zelma Pereira, S/Nº  ",108,Parque Anchieta,06,3,2455-6487,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11403&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{0BC9E89D-D51D-4BE4-BEBB-78ECDEF10C5F},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0622203.jpg,1,,622203,CIEP Oswald de Andrade,6.17,327,06,0622203,Ciep Oswald de Andrade,{46027189-6D5A-472E-A729-DE061CCFC6E5},0,6,11,7,0,0,0,0,25,6,0622203
-43.344307393292347,-22.828921877107238,68,011622,0625205,11622,33088071,CIEP Antonio Candeia Filho,"Av. Brasil, S/Nº  ",110,Coelho Neto,06,3,3361-2219,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11622&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{168BBBD3-6054-4B40-889C-8D7D362346BB},1,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0625205.jpg,0,,625205,CIEP Antonio Candeia Filho,5.4,373,06,0625205,Ciep Antonio Candeia Filho,{1290AAC9-CC05-4040-9777-9AE9CEB4885E},0,3,6,2,0,0,0,6,18,3,0625205
-43.368898500319439,-22.821542927628464,69,011623,0625206,11623,33086478,CIEP Anton Makarenko,"Estr. de Botafogo, S/Nº  ",113,Costa Barros,06,3,2474-2790,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11623&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{60B99600-68A3-4AD9-A172-E44315873DAA},1,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0625206.jpg,1,,625206,CIEP Anton Makarenko,6.5,374,06,0625206,Ciep Anton Makarenko,{E8D0DA3C-3AF8-454E-AB4D-416124A9BB66},0,4,10,5,0,0,0,0,17,4,0625206
-43.291418198000059,-22.884829126323815,70,011825,0313033,11825,33072990,Escola Municipal Maria Izabel Bivar,"Rua José dos Reis, 1.305  ",66,Engenho de Dentro,03,1,2595-8899,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11825&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{CBAB25A3-229F-4F69-95C0-91A67CD2AB00},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0313033.jpg,1,,313033,EM Mª Izabel Bivar,3.8,94,03,0313033,Escola Municipal Maria Izabel Bivar,{E95275B6-64FE-4B59-86F1-0E04E291EC52},0,0,4,6,6,0,0,0,13,0,0313033
-43.250753700362203,-22.901709259000725,71,011855,0313003,11855,33073090,Escola Municipal Pareto,"Rua Vinte e Quatro de Maio, 225  ",58,Rocha,03,1,2281-0138,S,EM Pareto - ok.  Pq o nome da EM José Veríssimo está registrado abaixo?,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11855&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{C208CF0C-BB7E-4B2F-9961-BEDB8C01A54B},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0313003.jpg,1,,313003,EM Pareto,3.2,66,03,0313003,Escola Municipal Pareto,{6C6511BB-FF72-41DD-9707-781147F342C5},0,3,7,4,0,4,0,0,14,3,0313003
-43.306119286912285,-22.830074418547483,72,011350,0431002,11350,33070539,Escola Municipal David Perez,"Rua Pacheco Júnior, S/Nº  ",45,Bráz de Pina,04,1,3391-2720,S,Bairro Cordovil,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11350&cmd=load,,1,2012-02-06T14:38:23.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{A1A92F69-896E-4210-94F5-3AF643EAC8DE},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0431002.jpg,0,,431002,EM David Perez,4.20,494,04,0431002,Escola Municipal David Perez,{8C469C2D-D441-4D12-B923-E3A56317B36A},1,5,8,5,0,3,0,0,16,6,0431002
